date,coronavirus,covid,cuarentena,department
2020-07-19,9,12,0,boyaca
2020-07-19,5,7,0,cesar
2020-07-19,4,7,0,casanare
2020-07-19,9,11,2,valle del cauca
2020-07-20,9,9,3,cauca
2020-07-20,14,15,2,huila
2020-07-20,12,13,2,cordoba
2020-07-20,8,11,2,caldas
2020-07-20,0,0,0,amazonas
2020-07-20,11,14,2,atlantico
2020-07-20,12,11,2,valle del cauca
2020-07-20,10,11,1,bolivar
2020-07-20,9,20,6,putumayo
2020-07-20,7,13,1,magdalena
2020-07-20,14,24,0,choco
2020-07-20,9,11,2,santander
2020-07-20,0,21,0,arauca
2020-07-20,17,15,3,sucre
2020-07-20,12,10,3,cundinamarca
2020-07-20,17,10,1,narino
2020-07-20,12,10,3,bogota
2020-07-20,13,11,4,antioquia
2020-07-20,7,13,0,la guajira
2020-07-20,0,0,0,vaupes
2020-07-20,8,13,2,tolima
2020-07-20,11,11,0,caqueta
2020-07-20,9,5,0,casanare
2020-07-20,14,11,3,boyaca
2020-07-20,8,10,2,meta
2020-07-20,18,16,0,san andres y providencia
2020-07-20,9,12,5,cesar
2020-07-21,6,8,0,casanare
2020-07-21,0,19,0,amazonas
2020-07-21,9,12,2,magdalena
2020-07-21,6,9,2,cesar
2020-07-21,8,10,2,valle del cauca
2020-07-21,12,5,3,la guajira
2020-07-21,9,12,2,boyaca
2020-07-21,12,11,4,antioquia
2020-07-21,8,11,3,bogota
2020-07-21,8,7,1,santander
2020-07-21,14,14,2,huila
2020-07-21,11,20,5,putumayo
2020-07-21,12,6,0,sucre
2020-07-21,10,14,1,cordoba
2020-07-21,0,15,13,san andres y providencia
2020-07-21,8,9,1,cauca
2020-07-21,16,19,8,arauca
2020-07-21,7,9,3,meta
2020-07-21,8,11,3,cundinamarca
2020-07-21,0,0,0,vaupes
2020-07-21,11,9,2,caldas
2020-07-21,9,14,2,atlantico
2020-07-21,13,8,3,bolivar
2020-07-21,11,15,0,choco
2020-07-21,9,8,3,tolima
2020-07-21,10,9,3,narino
2020-07-21,11,16,0,caqueta
2020-07-22,9,10,8,bogota
2020-07-22,0,0,0,vaupes
2020-07-22,0,0,0,amazonas
2020-07-22,10,11,6,antioquia
2020-07-22,9,9,2,bolivar
2020-07-22,8,11,2,atlantico
2020-07-22,13,0,13,san andres y providencia
2020-07-22,7,10,1,santander
2020-07-22,7,10,5,putumayo
2020-07-22,7,11,0,casanare
2020-07-22,4,6,3,cauca
2020-07-22,6,6,0,choco
2020-07-22,7,9,3,tolima
2020-07-22,12,10,4,caqueta
2020-07-22,9,9,3,la guajira
2020-07-22,9,10,8,cundinamarca
2020-07-22,10,5,3,magdalena
2020-07-22,5,10,2,narino
2020-07-22,11,11,2,caldas
2020-07-22,10,7,0,arauca
2020-07-22,7,10,2,huila
2020-07-22,5,12,3,meta
2020-07-22,6,9,5,cesar
2020-07-22,8,11,3,valle del cauca
2020-07-22,9,12,2,sucre
2020-07-22,7,7,2,boyaca
2020-07-22,10,13,0,cordoba
2020-07-23,19,0,0,vaupes
2020-07-23,6,10,0,arauca
2020-07-23,7,11,0,sucre
2020-07-23,8,12,1,atlantico
2020-07-23,6,10,7,choco
2020-07-23,9,11,3,bolivar
2020-07-23,5,12,1,narino
2020-07-23,7,11,5,boyaca
2020-07-23,7,12,5,casanare
2020-07-23,4,9,5,la guajira
2020-07-23,7,9,2,santander
2020-07-23,8,12,2,cordoba
2020-07-23,7,12,4,putumayo
2020-07-23,0,11,0,san andres y providencia
2020-07-23,7,8,2,cauca
2020-07-23,8,11,2,valle del cauca
2020-07-23,9,9,3,magdalena
2020-07-23,4,13,0,caqueta
2020-07-23,11,7,2,caldas
2020-07-23,19,0,0,amazonas
2020-07-23,5,11,2,huila
2020-07-23,8,9,2,tolima
2020-07-23,9,11,6,cundinamarca
2020-07-23,6,7,3,meta
2020-07-23,6,9,1,cesar
2020-07-23,9,11,6,bogota
2020-07-23,10,9,8,antioquia
2020-07-24,8,7,3,boyaca
2020-07-24,0,15,0,vaupes
2020-07-24,8,9,4,bogota
2020-07-24,5,10,1,magdalena
2020-07-24,7,11,0,choco
2020-07-24,5,13,1,cordoba
2020-07-24,9,18,0,caqueta
2020-07-24,10,11,5,antioquia
2020-07-24,11,13,3,la guajira
2020-07-24,12,14,1,caldas
2020-07-24,25,0,0,san andres y providencia
2020-07-24,8,11,2,sucre
2020-07-24,10,7,3,meta
2020-07-24,9,12,2,valle del cauca
2020-07-24,9,13,0,casanare
2020-07-24,9,5,2,tolima
2020-07-24,8,9,4,cundinamarca
2020-07-24,5,13,1,narino
2020-07-24,9,10,4,cesar
2020-07-24,8,12,2,atlantico
2020-07-24,7,18,0,arauca
2020-07-24,7,6,2,bolivar
2020-07-24,0,19,0,amazonas
2020-07-24,10,9,2,huila
2020-07-24,5,7,2,cauca
2020-07-24,6,8,1,santander
2020-07-24,12,14,5,putumayo
2020-07-25,0,9,8,arauca
2020-07-25,7,8,2,huila
2020-07-25,7,7,1,narino
2020-07-25,7,13,0,boyaca
2020-07-25,8,15,8,choco
2020-07-25,5,12,2,meta
2020-07-25,0,0,0,amazonas
2020-07-25,8,10,4,cundinamarca
2020-07-25,4,13,1,cordoba
2020-07-25,9,7,2,cesar
2020-07-25,8,8,1,bolivar
2020-07-25,8,9,0,putumayo
2020-07-25,8,9,2,caldas
2020-07-25,9,10,2,tolima
2020-07-25,9,15,4,casanare
2020-07-25,9,13,1,atlantico
2020-07-25,0,0,0,vaupes
2020-07-25,32,16,0,san andres y providencia
2020-07-25,8,10,3,valle del cauca
2020-07-25,8,10,4,bogota
2020-07-25,11,11,5,caqueta
2020-07-25,9,10,2,santander
2020-07-25,9,10,2,magdalena
2020-07-25,6,7,2,cauca
2020-07-25,4,7,3,sucre
2020-07-25,11,10,4,antioquia
2020-07-25,5,11,0,la guajira
2020-07-26,11,13,4,casanare
2020-07-26,23,0,0,vaupes
2020-07-26,12,11,3,antioquia
2020-07-26,8,11,0,putumayo
2020-07-26,10,10,2,tolima
2020-07-26,9,12,2,meta
2020-07-26,9,8,1,bolivar
2020-07-26,12,10,3,cauca
2020-07-26,11,11,2,narino
2020-07-26,9,11,5,boyaca
2020-07-26,8,9,5,bogota
2020-07-26,7,7,5,cesar
2020-07-26,8,9,5,cundinamarca
2020-07-26,15,0,0,san andres y providencia
2020-07-26,9,12,0,la guajira
2020-07-26,10,12,2,atlantico
2020-07-26,9,14,4,caldas
2020-07-26,13,14,0,sucre
2020-07-26,10,10,3,cordoba
2020-07-26,6,11,2,magdalena
2020-07-26,8,10,0,caqueta
2020-07-26,9,9,0,arauca
2020-07-26,17,8,0,choco
2020-07-26,0,0,0,amazonas
2020-07-26,9,10,1,santander
2020-07-26,9,10,2,valle del cauca
2020-07-26,12,9,2,huila
2020-07-27,0,0,0,amazonas
2020-07-27,8,11,4,cundinamarca
2020-07-27,9,12,2,santander
2020-07-27,6,9,2,cesar
2020-07-27,4,11,1,meta
2020-07-27,12,15,3,huila
2020-07-27,9,13,0,caqueta
2020-07-27,6,12,3,casanare
2020-07-27,10,10,4,cauca
2020-07-27,13,13,3,la guajira
2020-07-27,7,18,2,cordoba
2020-07-27,14,10,0,choco
2020-07-27,5,10,2,caldas
2020-07-27,7,9,3,boyaca
2020-07-27,10,10,7,sucre
2020-07-27,7,7,7,arauca
2020-07-27,5,5,0,putumayo
2020-07-27,6,14,2,atlantico
2020-07-27,9,12,4,tolima
2020-07-27,8,10,3,antioquia
2020-07-27,15,0,0,san andres y providencia
2020-07-27,7,11,2,valle del cauca
2020-07-27,7,11,4,narino
2020-07-27,8,11,4,bogota
2020-07-27,0,0,0,vaupes
2020-07-27,7,12,2,bolivar
2020-07-27,10,9,2,magdalena
2020-07-28,12,23,0,san andres y providencia
2020-07-28,7,10,2,cauca
2020-07-28,7,10,2,valle del cauca
2020-07-28,7,12,4,bogota
2020-07-28,9,12,2,santander
2020-07-28,21,0,0,amazonas
2020-07-28,9,11,2,atlantico
2020-07-28,4,13,2,cordoba
2020-07-28,7,8,3,magdalena
2020-07-28,13,13,4,sucre
2020-07-28,20,12,7,arauca
2020-07-28,9,14,3,tolima
2020-07-28,8,11,3,antioquia
2020-07-28,18,23,5,putumayo
2020-07-28,7,9,2,bolivar
2020-07-28,10,9,2,meta
2020-07-28,6,14,4,huila
2020-07-28,10,10,3,caldas
2020-07-28,8,11,3,boyaca
2020-07-28,7,12,4,cundinamarca
2020-07-28,6,9,2,cesar
2020-07-28,10,16,7,choco
2020-07-28,5,15,3,casanare
2020-07-28,9,6,6,la guajira
2020-07-28,15,20,0,caqueta
2020-07-28,8,7,2,narino
2020-07-28,0,0,0,vaupes
